unix,price,signal,pnl
2016-07-29 09:07:00,655.44,0,
2016-07-29 09:08:00,655.8,0,
2016-07-29 09:09:00,655.8,0,
2016-07-29 09:10:00,655.8,0,
2016-07-29 09:11:00,655.8,0,
2016-07-29 09:12:00,655.8,0,
2016-07-29 09:13:00,655.8,0,
2016-07-29 09:14:00,655.89,0,
2016-07-29 09:15:00,655.79,0,
2016-07-29 09:16:00,655.9,0,
2016-07-29 09:17:00,655.75,0,
2016-07-29 09:18:00,655.55,0,
2016-07-29 09:19:00,655.89,0,
2016-07-29 09:20:00,655.74,0,
2016-07-29 09:21:00,655.9,0,
2016-07-29 09:22:00,655.9,0,
2016-07-29 09:23:00,655.9,0,
2016-07-29 09:24:00,655.52,0,
2016-07-29 09:25:00,655.52,0,
2016-07-29 09:26:00,655.54,0,
2016-07-29 09:27:00,655.49,0,
2016-07-29 09:28:00,655.53,0,
2016-07-29 09:29:00,655.58,0,
2016-07-29 09:30:00,655.58,0,
2016-07-29 09:31:00,655.58,0,
2016-07-29 09:32:00,655.89,0,
2016-07-29 09:33:00,656.0,0,
2016-07-29 09:34:00,656.07,0,
2016-07-29 09:35:00,655.52,0,
2016-07-29 09:36:00,655.58,0,
2016-07-29 09:37:00,655.58,0,
2016-07-29 09:38:00,656.32,0,
2016-07-29 09:39:00,656.23,0,
2016-07-29 09:40:00,656.05,0,
2016-07-29 09:41:00,655.61,0,
2016-07-29 09:42:00,656.66,0,
2016-07-29 09:43:00,656.19,0,
2016-07-29 09:44:00,656.13,0,
2016-07-29 09:45:00,655.75,0,
2016-07-29 09:46:00,656.13,0,
2016-07-29 09:47:00,655.75,0,
2016-07-29 09:48:00,656.0,0,
2016-07-29 09:49:00,656.0,0,
2016-07-29 09:50:00,656.0,0,
2016-07-29 09:51:00,655.82,0,
2016-07-29 09:52:00,656.0,0,
2016-07-29 09:53:00,655.92,0,
2016-07-29 09:54:00,655.92,0,
2016-07-29 09:55:00,655.44,0,
2016-07-29 09:56:00,655.38,0,
2016-07-29 09:57:00,655.38,0,
2016-07-29 09:58:00,655.38,0,
2016-07-29 09:59:00,655.99,0,
2016-07-29 10:00:00,655.99,0,
2016-07-29 10:01:00,655.32,0,
2016-07-29 10:02:00,655.99,0,
2016-07-29 10:03:00,655.99,0,
2016-07-29 10:04:00,655.99,0,
2016-07-29 10:05:00,655.49,0,
2016-07-29 10:06:00,655.77,0,
2016-07-29 10:07:00,655.92,0,
2016-07-29 10:08:00,656.0,0,
2016-07-29 10:09:00,656.0,0,
2016-07-29 10:10:00,656.0,0,
2016-07-29 10:11:00,656.0,0,
2016-07-29 10:12:00,656.0,0,
2016-07-29 10:13:00,655.64,0,
2016-07-29 10:14:00,655.99,0,
2016-07-29 10:15:00,655.99,0,
2016-07-29 10:16:00,655.72,0,
2016-07-29 10:17:00,655.62,0,
2016-07-29 10:18:00,655.99,0,
2016-07-29 10:19:00,655.99,0,
2016-07-29 10:20:00,655.5,0,
2016-07-29 10:21:00,655.97,0,
2016-07-29 10:22:00,655.95,0,
2016-07-29 10:23:00,655.36,0,
2016-07-29 10:24:00,655.36,0,
2016-07-29 10:25:00,655.36,0,
2016-07-29 10:26:00,655.94,0,
2016-07-29 10:27:00,655.94,0,
2016-07-29 10:28:00,655.97,0,
2016-07-29 10:29:00,655.51,0,
2016-07-29 10:30:00,655.98,0,
2016-07-29 10:31:00,655.98,0,
2016-07-29 10:32:00,655.98,0,
2016-07-29 10:33:00,655.98,0,
2016-07-29 10:34:00,655.8,0,
2016-07-29 10:35:00,655.51,0,
2016-07-29 10:36:00,655.51,0,
2016-07-29 10:37:00,655.87,0,
2016-07-29 10:38:00,655.97,0,
2016-07-29 10:39:00,655.91,0,
2016-07-29 10:40:00,655.98,0,
2016-07-29 10:41:00,655.98,0,
2016-07-29 10:42:00,655.98,0,
2016-07-29 10:43:00,655.98,0,
2016-07-29 10:44:00,655.98,0,
2016-07-29 10:45:00,656.0,0,
2016-07-29 10:46:00,656.0,0,
2016-07-29 10:47:00,656.0,0,
2016-07-29 10:48:00,656.0,0,
2016-07-29 10:49:00,656.0,0,
2016-07-29 10:50:00,656.0,0,
2016-07-29 10:51:00,655.99,0,
2016-07-29 10:52:00,655.98,0,
2016-07-29 10:53:00,655.89,0,
2016-07-29 10:54:00,655.58,0,
2016-07-29 10:55:00,655.5,0,
2016-07-29 10:56:00,655.9,0,
2016-07-29 10:57:00,655.91,0,
2016-07-29 10:58:00,656.0,0,
2016-07-29 10:59:00,655.99,0,
2016-07-29 11:00:00,655.69,0,
2016-07-29 11:01:00,655.98,0,
2016-07-29 11:02:00,655.98,0,
2016-07-29 11:03:00,655.98,0,
2016-07-29 11:04:00,655.98,0,
2016-07-29 11:05:00,655.9,0,
2016-07-29 11:06:00,655.9,0,
2016-07-29 11:07:00,655.72,0,
2016-07-29 11:08:00,655.98,0,
2016-07-29 11:09:00,655.98,0,
2016-07-29 11:10:00,655.98,0,
2016-07-29 11:11:00,655.9,0,
2016-07-29 11:12:00,655.9,0,
2016-07-29 11:13:00,655.9,0,
2016-07-29 11:14:00,655.9,0,
2016-07-29 11:15:00,655.9,0,
2016-07-29 11:16:00,655.9,0,
2016-07-29 11:17:00,655.91,0,
2016-07-29 11:18:00,656.0,0,
2016-07-29 11:19:00,656.0,0,
2016-07-29 11:20:00,656.0,0,
2016-07-29 11:21:00,656.0,0,
2016-07-29 11:22:00,656.0,0,
2016-07-29 11:23:00,656.0,0,
2016-07-29 11:24:00,656.0,0,
2016-07-29 11:25:00,656.0,0,
2016-07-29 11:26:00,656.0,0,
2016-07-29 11:27:00,655.89,0,
2016-07-29 11:28:00,655.89,0,
2016-07-29 11:29:00,656.0,0,
2016-07-29 11:30:00,656.0,0,
2016-07-29 11:31:00,656.0,0,
2016-07-29 11:32:00,656.0,0,
2016-07-29 11:33:00,656.0,0,
2016-07-29 11:34:00,656.0,0,
2016-07-29 11:35:00,656.0,0,
2016-07-29 11:36:00,656.0,0,
2016-07-29 11:37:00,656.0,0,
2016-07-29 11:38:00,656.0,0,
2016-07-29 11:39:00,656.0,0,
2016-07-29 11:40:00,655.99,0,
2016-07-29 11:41:00,656.0,0,
2016-07-29 11:42:00,656.0,0,
2016-07-29 11:43:00,656.0,0,
2016-07-29 11:44:00,656.0,0,
2016-07-29 11:45:00,656.0,0,
2016-07-29 11:46:00,656.0,0,
2016-07-29 11:47:00,656.0,0,
2016-07-29 11:48:00,656.0,0,
2016-07-29 11:49:00,656.0,0,
2016-07-29 11:50:00,656.0,0,
2016-07-29 11:51:00,655.99,0,
2016-07-29 11:52:00,655.76,0,
2016-07-29 11:53:00,655.72,0,
2016-07-29 11:54:00,655.66,0,
2016-07-29 11:55:00,655.64,0,
2016-07-29 11:56:00,655.61,0,
2016-07-29 11:57:00,655.57,0,
2016-07-29 11:58:00,656.0,0,
2016-07-29 11:59:00,656.0,0,
2016-07-29 12:00:00,655.99,0,
2016-07-29 12:01:00,656.0,0,
2016-07-29 12:02:00,655.99,0,
2016-07-29 12:03:00,656.0,0,
2016-07-29 12:04:00,656.0,0,
2016-07-29 12:05:00,656.0,0,
2016-07-29 12:06:00,656.0,0,
2016-07-29 12:07:00,655.99,0,
2016-07-29 12:08:00,655.99,0,
2016-07-29 12:09:00,656.0,0,
2016-07-29 12:10:00,656.0,0,
2016-07-29 12:11:00,656.0,0,
2016-07-29 12:12:00,655.98,0,
2016-07-29 12:13:00,655.99,0,
2016-07-29 12:14:00,655.99,0,
2016-07-29 12:15:00,655.57,0,
2016-07-29 12:16:00,655.57,0,
2016-07-29 12:17:00,655.56,0,
2016-07-29 12:18:00,656.0,0,
2016-07-29 12:19:00,655.85,0,
2016-07-29 12:20:00,655.63,0,
2016-07-29 12:21:00,655.63,0,
2016-07-29 12:22:00,656.0,0,
2016-07-29 12:23:00,656.0,0,
2016-07-29 12:24:00,656.0,0,
2016-07-29 12:25:00,656.0,0,
2016-07-29 12:26:00,656.0,0,
2016-07-29 12:27:00,656.0,0,
2016-07-29 12:28:00,656.0,0,
2016-07-29 12:29:00,656.98,0,
2016-07-29 12:30:00,655.79,0,
2016-07-29 12:31:00,656.96,0,
2016-07-29 12:32:00,655.89,0,
2016-07-29 12:33:00,656.06,0,
2016-07-29 12:34:00,656.12,0,
2016-07-29 12:35:00,656.12,0,
2016-07-29 12:36:00,656.95,0,
2016-07-29 12:37:00,656.95,0,
2016-07-29 12:38:00,656.95,0,
2016-07-29 12:39:00,656.95,0,
2016-07-29 12:40:00,656.95,0,
2016-07-29 12:41:00,656.1,0,
2016-07-29 12:42:00,656.88,0,
2016-07-29 12:43:00,656.88,0,
2016-07-29 12:44:00,656.1,0,
2016-07-29 12:45:00,656.35,0,
2016-07-29 12:46:00,656.35,0,
2016-07-29 12:47:00,656.35,0,
2016-07-29 12:48:00,656.37,0,
2016-07-29 12:49:00,656.37,0,
2016-07-29 12:50:00,656.18,0,
2016-07-29 12:51:00,656.19,0,
2016-07-29 12:52:00,656.37,0,
2016-07-29 12:53:00,656.2,0,
2016-07-29 12:54:00,656.2,0,
2016-07-29 12:55:00,655.5,0,
2016-07-29 12:56:00,656.15,0,
2016-07-29 12:57:00,655.8,0,
2016-07-29 12:58:00,655.2,0,
2016-07-29 12:59:00,655.75,0,
2016-07-29 13:00:00,655.86,0,
2016-07-29 13:01:00,655.29,0,
2016-07-29 13:02:00,655.3,0,
2016-07-29 13:03:00,655.33,0,
2016-07-29 13:04:00,655.29,0,
2016-07-29 13:05:00,656.51,0,
2016-07-29 13:06:00,656.28,0,
2016-07-29 13:07:00,655.7,0,
2016-07-29 13:08:00,655.91,0,
2016-07-29 13:09:00,655.88,0,
2016-07-29 13:10:00,655.88,0,
2016-07-29 13:11:00,656.36,0,
2016-07-29 13:12:00,656.95,0,
2016-07-29 13:13:00,656.92,0,
2016-07-29 13:14:00,656.85,0,
2016-07-29 13:15:00,656.86,0,
2016-07-29 13:16:00,656.86,0,
2016-07-29 13:17:00,656.9,0,
2016-07-29 13:18:00,656.85,0,
2016-07-29 13:19:00,656.67,0,
2016-07-29 13:20:00,656.63,0,
2016-07-29 13:21:00,656.67,0,
2016-07-29 13:22:00,656.67,0,
2016-07-29 13:23:00,656.68,0,
2016-07-29 13:24:00,656.95,0,
2016-07-29 13:25:00,656.95,0,
2016-07-29 13:26:00,656.95,0,
2016-07-29 13:27:00,656.7,0,
2016-07-29 13:28:00,656.71,0,
2016-07-29 13:29:00,656.71,0,
2016-07-29 13:30:00,656.7,0,
2016-07-29 13:31:00,656.68,0,
2016-07-29 13:32:00,656.71,0,
2016-07-29 13:33:00,656.71,0,
2016-07-29 13:34:00,657.99,0,
2016-07-29 13:35:00,658.0,0,
2016-07-29 13:36:00,657.9,0,
2016-07-29 13:37:00,657.9,0,
2016-07-29 13:38:00,657.97,0,
2016-07-29 13:39:00,658.04,0,
2016-07-29 13:40:00,658.74,0,
2016-07-29 13:41:00,658.74,0,
2016-07-29 13:42:00,658.56,0,
2016-07-29 13:43:00,658.56,0,
2016-07-29 13:44:00,658.11,0,
2016-07-29 13:45:00,658.11,0,
2016-07-29 13:46:00,658.36,0,
2016-07-29 13:47:00,658.12,0,
2016-07-29 13:48:00,658.12,0,
2016-07-29 13:49:00,658.11,0,
2016-07-29 13:50:00,658.11,0,
2016-07-29 13:51:00,658.1,0,
2016-07-29 13:52:00,658.15,0,
2016-07-29 13:53:00,657.98,0,
2016-07-29 13:54:00,657.92,0,
2016-07-29 13:55:00,657.9,0,
2016-07-29 13:56:00,658.31,0,
2016-07-29 13:57:00,657.91,0,
2016-07-29 13:58:00,657.93,0,
2016-07-29 13:59:00,658.28,0,
2016-07-29 14:00:00,658.65,0,
2016-07-29 14:01:00,658.29,0,
2016-07-29 14:02:00,657.47,0,
2016-07-29 14:03:00,657.15,0,
2016-07-29 14:04:00,657.14,0,
2016-07-29 14:05:00,657.45,0,
2016-07-29 14:06:00,657.26,0,
2016-07-29 14:07:00,657.26,0,
2016-07-29 14:08:00,657.46,0,
2016-07-29 14:09:00,657.46,0,
2016-07-29 14:10:00,657.97,0,
2016-07-29 14:11:00,657.81,0,
2016-07-29 14:12:00,657.65,0,
2016-07-29 14:13:00,657.81,0,
2016-07-29 14:14:00,658.49,0,
2016-07-29 14:15:00,658.42,0,
2016-07-29 14:16:00,658.45,0,
2016-07-29 14:17:00,658.48,0,
2016-07-29 14:18:00,659.34,0,
2016-07-29 14:19:00,659.5,0,
2016-07-29 14:20:00,659.49,0,
2016-07-29 14:21:00,659.38,0,
2016-07-29 14:22:00,659.31,0,
2016-07-29 14:23:00,657.73,0,
2016-07-29 14:24:00,658.84,0,
2016-07-29 14:25:00,658.02,0,
2016-07-29 14:26:00,658.02,0,
2016-07-29 14:27:00,658.83,0,
2016-07-29 14:28:00,658.83,0,
2016-07-29 14:29:00,658.83,0,
2016-07-29 14:30:00,659.0,0,
2016-07-29 14:31:00,658.16,0,
2016-07-29 14:32:00,658.16,0,
2016-07-29 14:33:00,657.99,0,
2016-07-29 14:34:00,657.6,0,
2016-07-29 14:35:00,657.99,0,
2016-07-29 14:36:00,658.26,0,
2016-07-29 14:37:00,658.59,0,
2016-07-29 14:38:00,658.59,0,
2016-07-29 14:39:00,657.98,0,
2016-07-29 14:40:00,658.76,0,
2016-07-29 14:41:00,658.76,0,
2016-07-29 14:42:00,658.98,0,
2016-07-29 14:43:00,658.6,0,
2016-07-29 14:44:00,658.29,0,
2016-07-29 14:45:00,658.05,0,
2016-07-29 14:46:00,658.02,0,
2016-07-29 14:47:00,658.56,0,
2016-07-29 14:48:00,657.84,0,
2016-07-29 14:49:00,658.24,0,
2016-07-29 14:50:00,658.1,0,
2016-07-29 14:51:00,657.48,0,
2016-07-29 14:52:00,656.96,0,
2016-07-29 14:53:00,656.93,0,
2016-07-29 14:54:00,656.34,0,
2016-07-29 14:55:00,656.06,0,
2016-07-29 14:56:00,656.0,0,
2016-07-29 14:57:00,656.53,0,
2016-07-29 14:58:00,656.23,0,
2016-07-29 14:59:00,656.0,0,
2016-07-29 15:00:00,655.91,0,
2016-07-29 15:01:00,656.22,0,
2016-07-29 15:02:00,656.59,0,
2016-07-29 15:03:00,656.55,0,
2016-07-29 15:04:00,656.57,0,
2016-07-29 15:05:00,656.67,0,
2016-07-29 15:06:00,657.29,0,
2016-07-29 15:07:00,657.52,0,
2016-07-29 15:08:00,657.54,0,
2016-07-29 15:09:00,657.64,0,
2016-07-29 15:10:00,657.73,0,
2016-07-29 15:11:00,657.39,0,
2016-07-29 15:12:00,656.21,0,
2016-07-29 15:13:00,656.22,0,
2016-07-29 15:14:00,656.23,0,
2016-07-29 15:15:00,656.23,0,
2016-07-29 15:16:00,656.32,0,
2016-07-29 15:17:00,656.24,0,
2016-07-29 15:18:00,656.39,0,
2016-07-29 15:19:00,656.39,0,
2016-07-29 15:20:00,656.79,0,
2016-07-29 15:21:00,656.39,0,
2016-07-29 15:22:00,656.93,0,
2016-07-29 15:23:00,656.29,0,
2016-07-29 15:24:00,656.23,0,
2016-07-29 15:25:00,656.23,0,
2016-07-29 15:26:00,657.11,0,
2016-07-29 15:27:00,657.07,0,
2016-07-29 15:28:00,657.07,0,
2016-07-29 15:29:00,656.63,0,
2016-07-29 15:30:00,656.63,0,
2016-07-29 15:31:00,656.69,0,
2016-07-29 15:32:00,657.18,0,
2016-07-29 15:33:00,657.17,0,
2016-07-29 15:34:00,657.18,0,
2016-07-29 15:35:00,657.18,0,
2016-07-29 15:36:00,657.27,0,
2016-07-29 15:37:00,657.32,0,
2016-07-29 15:38:00,657.13,0,
2016-07-29 15:39:00,657.72,0,
2016-07-29 15:40:00,657.75,0,
2016-07-29 15:41:00,658.0,0,
2016-07-29 15:42:00,657.64,0,
2016-07-29 15:43:00,657.36,0,
2016-07-29 15:44:00,657.64,0,
2016-07-29 15:45:00,657.8,0,
2016-07-29 15:46:00,657.98,0,
2016-07-29 15:47:00,657.93,0,
2016-07-29 15:48:00,657.93,0,
2016-07-29 15:49:00,657.97,0,
2016-07-29 15:50:00,657.62,0,
2016-07-29 15:51:00,657.72,0,
2016-07-29 15:52:00,657.72,0,
2016-07-29 15:53:00,657.94,0,
2016-07-29 15:54:00,657.94,0,
2016-07-29 15:55:00,657.94,0,
2016-07-29 15:56:00,657.9,0,
2016-07-29 15:57:00,657.71,0,
2016-07-29 15:58:00,657.9,0,
2016-07-29 15:59:00,657.89,0,
2016-07-29 16:00:00,657.56,0,
2016-07-29 16:01:00,657.89,0,
2016-07-29 16:02:00,657.59,0,
2016-07-29 16:03:00,657.54,0,
2016-07-29 16:04:00,657.88,0,
2016-07-29 16:05:00,657.59,0,
2016-07-29 16:06:00,657.59,0,
2016-07-29 16:07:00,657.59,0,
2016-07-29 16:08:00,657.87,0,
2016-07-29 16:09:00,657.83,0,
2016-07-29 16:10:00,657.7,0,
2016-07-29 16:11:00,657.58,0,
2016-07-29 16:12:00,657.83,0,
2016-07-29 16:13:00,657.83,0,
2016-07-29 16:14:00,657.62,0,
2016-07-29 16:15:00,657.53,0,
2016-07-29 16:16:00,657.53,0,
2016-07-29 16:17:00,657.55,0,
2016-07-29 16:18:00,657.53,0,
2016-07-29 16:19:00,657.71,0,
2016-07-29 16:20:00,657.71,0,
2016-07-29 16:21:00,657.71,0,
2016-07-29 16:22:00,657.86,0,
2016-07-29 16:23:00,657.84,0,
2016-07-29 16:24:00,657.78,0,
2016-07-29 16:25:00,657.8,0,
2016-07-29 16:26:00,657.75,0,
2016-07-29 16:27:00,657.54,0,
2016-07-29 16:28:00,657.75,0,
2016-07-29 16:29:00,657.54,0,
2016-07-29 16:30:00,656.84,0,
2016-07-29 16:31:00,657.16,0,
2016-07-29 16:32:00,657.32,0,
2016-07-29 16:33:00,657.39,0,
2016-07-29 16:34:00,657.69,0,
2016-07-29 16:35:00,657.77,0,
2016-07-29 16:36:00,657.68,0,
2016-07-29 16:37:00,657.12,0,
2016-07-29 16:38:00,657.5,0,
2016-07-29 16:39:00,657.34,0,
2016-07-29 16:40:00,656.98,0,
2016-07-29 16:41:00,656.83,0,
2016-07-29 16:42:00,656.57,0,
2016-07-29 16:43:00,656.58,0,
2016-07-29 16:44:00,656.58,0,
2016-07-29 16:45:00,656.72,0,
2016-07-29 16:46:00,656.72,0,
2016-07-29 16:47:00,657.09,0,
2016-07-29 16:48:00,657.09,0,
2016-07-29 16:49:00,657.27,0,
2016-07-29 16:50:00,657.85,0,
2016-07-29 16:51:00,657.85,0,
2016-07-29 16:52:00,657.83,0,
2016-07-29 16:53:00,657.8,0,
2016-07-29 16:54:00,657.81,0,
2016-07-29 16:55:00,657.28,0,
2016-07-29 16:56:00,656.98,0,
2016-07-29 16:57:00,657.86,0,
2016-07-29 16:58:00,657.78,0,
2016-07-29 16:59:00,656.99,0,
2016-07-29 17:00:00,656.73,0,
2016-07-29 17:01:00,657.0,0,
2016-07-29 17:02:00,657.69,0,
2016-07-29 17:03:00,657.08,0,
2016-07-29 17:04:00,657.3,0,
2016-07-29 17:05:00,657.42,0,
2016-07-29 17:06:00,657.69,0,
2016-07-29 17:07:00,657.28,0,
2016-07-29 17:08:00,656.9,0,
2016-07-29 17:09:00,656.46,0,
2016-07-29 17:10:00,656.31,0,
2016-07-29 17:11:00,656.38,0,
2016-07-29 17:12:00,656.25,0,
2016-07-29 17:13:00,656.25,0,
2016-07-29 17:14:00,656.71,0,
2016-07-29 17:15:00,656.53,0,
2016-07-29 17:16:00,656.54,0,
2016-07-29 17:17:00,656.54,0,
2016-07-29 17:18:00,656.95,0,
2016-07-29 17:19:00,656.95,0,
2016-07-29 17:20:00,656.94,0,
2016-07-29 17:21:00,656.94,0,
2016-07-29 17:22:00,656.83,0,
2016-07-29 17:23:00,656.79,0,
2016-07-29 17:24:00,657.22,0,
2016-07-29 17:25:00,657.58,0,
2016-07-29 17:26:00,657.58,0,
2016-07-29 17:27:00,657.58,0,
2016-07-29 17:28:00,657.58,0,
2016-07-29 17:29:00,657.58,0,
2016-07-29 17:30:00,656.93,0,
2016-07-29 17:31:00,655.5,0,
2016-07-29 17:32:00,656.57,0,
2016-07-29 17:33:00,656.44,0,
2016-07-29 17:34:00,656.34,0,
2016-07-29 17:35:00,656.14,0,
2016-07-29 17:36:00,656.33,0,
2016-07-29 17:37:00,656.37,0,
2016-07-29 17:38:00,656.37,0,
2016-07-29 17:39:00,656.26,0,
2016-07-29 17:40:00,656.26,0,
2016-07-29 17:41:00,656.83,0,
2016-07-29 17:42:00,656.83,0,
2016-07-29 17:43:00,656.8,0,
2016-07-29 17:44:00,656.77,0,
2016-07-29 17:45:00,656.45,0,
2016-07-29 17:46:00,656.45,0,
2016-07-29 17:47:00,656.45,0,
2016-07-29 17:48:00,656.75,0,
2016-07-29 17:49:00,656.5,0,
2016-07-29 17:50:00,656.5,0,
2016-07-29 17:51:00,656.5,0,
2016-07-29 17:52:00,656.5,0,
2016-07-29 17:53:00,656.5,0,
2016-07-29 17:54:00,656.56,0,
2016-07-29 17:55:00,656.75,0,
2016-07-29 17:56:00,656.74,0,
2016-07-29 17:57:00,656.74,0,
2016-07-29 17:58:00,656.77,0,
2016-07-29 17:59:00,656.78,0,
2016-07-29 18:00:00,657.11,0,
2016-07-29 18:01:00,656.99,0,
2016-07-29 18:02:00,656.98,0,
2016-07-29 18:03:00,656.74,0,
2016-07-29 18:04:00,657.49,0,
2016-07-29 18:05:00,657.4,0,
2016-07-29 18:06:00,657.4,0,
2016-07-29 18:07:00,657.4,0,
2016-07-29 18:08:00,657.05,0,
2016-07-29 18:09:00,657.05,0,
2016-07-29 18:10:00,657.0,0,
2016-07-29 18:11:00,657.04,0,
2016-07-29 18:12:00,657.4,0,
2016-07-29 18:13:00,657.5,0,
2016-07-29 18:14:00,657.51,0,
2016-07-29 18:15:00,657.51,0,
2016-07-29 18:16:00,657.51,0,
2016-07-29 18:17:00,657.51,0,
2016-07-29 18:18:00,657.51,0,
2016-07-29 18:19:00,657.51,0,
2016-07-29 18:20:00,657.51,0,
2016-07-29 18:21:00,657.51,0,
2016-07-29 18:22:00,657.51,0,
2016-07-29 18:23:00,657.51,0,
2016-07-29 18:24:00,657.51,0,
2016-07-29 18:25:00,657.51,0,
2016-07-29 18:26:00,657.51,0,
2016-07-29 18:27:00,657.51,0,
2016-07-29 18:28:00,657.51,0,
2016-07-29 18:29:00,657.69,0,
2016-07-29 18:30:00,657.69,0,
2016-07-29 18:31:00,657.69,0,
2016-07-29 18:32:00,657.69,0,
2016-07-29 18:33:00,657.69,0,
2016-07-29 18:34:00,657.0,0,
2016-07-29 18:35:00,657.69,0,
2016-07-29 18:36:00,657.69,0,
2016-07-29 18:37:00,657.28,0,
2016-07-29 18:38:00,657.3,0,
2016-07-29 18:39:00,657.69,0,
2016-07-29 18:40:00,657.69,0,
2016-07-29 18:41:00,657.3,0,
2016-07-29 18:42:00,657.3,0,
2016-07-29 18:43:00,657.69,0,
2016-07-29 18:44:00,657.0,0,
2016-07-29 18:45:00,657.0,0,
2016-07-29 18:46:00,657.83,0,
2016-07-29 18:47:00,657.83,0,
2016-07-29 18:48:00,657.43,0,
2016-07-29 18:49:00,657.9,0,
2016-07-29 18:50:00,657.2,0,
2016-07-29 18:51:00,657.89,0,
2016-07-29 18:52:00,657.89,0,
2016-07-29 18:53:00,657.5,0,
2016-07-29 18:54:00,657.5,0,
2016-07-29 18:55:00,657.5,0,
2016-07-29 18:56:00,657.5,0,
2016-07-29 18:57:00,657.5,0,
2016-07-29 18:58:00,657.5,0,
2016-07-29 18:59:00,657.5,0,
2016-07-29 19:00:00,657.49,0,
2016-07-29 19:01:00,657.3,0,
2016-07-29 19:02:00,657.31,0,
2016-07-29 19:03:00,657.5,0,
2016-07-29 19:04:00,657.4,0,
2016-07-29 19:05:00,657.49,0,
2016-07-29 19:06:00,657.4,0,
2016-07-29 19:07:00,657.41,0,
2016-07-29 19:08:00,657.5,0,
2016-07-29 19:09:00,657.5,0,
2016-07-29 19:10:00,657.67,0,
2016-07-29 19:11:00,657.67,0,
2016-07-29 19:12:00,657.67,0,
2016-07-29 19:13:00,657.68,0,
2016-07-29 19:14:00,657.68,0,
2016-07-29 19:15:00,657.79,0,
2016-07-29 19:16:00,657.69,0,
2016-07-29 19:17:00,657.79,0,
2016-07-29 19:18:00,657.79,0,
2016-07-29 19:19:00,657.79,0,
2016-07-29 19:20:00,657.79,0,
2016-07-29 19:21:00,657.79,0,
2016-07-29 19:22:00,658.0,0,
2016-07-29 19:23:00,658.05,0,
2016-07-29 19:24:00,658.06,0,
2016-07-29 19:25:00,658.06,0,
2016-07-29 19:26:00,658.06,0,
2016-07-29 19:27:00,658.06,0,
2016-07-29 19:28:00,658.06,0,
2016-07-29 19:29:00,658.06,0,
2016-07-29 19:30:00,658.05,0,
2016-07-29 19:31:00,658.05,0,
2016-07-29 19:32:00,658.05,0,
2016-07-29 19:33:00,658.05,0,
2016-07-29 19:34:00,658.05,0,
2016-07-29 19:35:00,658.05,0,
2016-07-29 19:36:00,658.07,0,
2016-07-29 19:37:00,658.19,0,
2016-07-29 19:38:00,658.19,0,
2016-07-29 19:39:00,658.19,0,
2016-07-29 19:40:00,658.19,0,
2016-07-29 19:41:00,658.19,0,
2016-07-29 19:42:00,658.19,0,
2016-07-29 19:43:00,658.3,0,
2016-07-29 19:44:00,658.35,0,
2016-07-29 19:45:00,657.8,0,
2016-07-29 19:46:00,657.8,0,
2016-07-29 19:47:00,657.8,0,
2016-07-29 19:48:00,657.8,0,
2016-07-29 19:49:00,657.8,0,
2016-07-29 19:50:00,657.99,0,
2016-07-29 19:51:00,659.61,0,
2016-07-29 19:52:00,659.0,0,
2016-07-29 19:53:00,659.39,0,
2016-07-29 19:54:00,659.04,0,
2016-07-29 19:55:00,659.66,0,
2016-07-29 19:56:00,659.8,0,
2016-07-29 19:57:00,659.81,0,
2016-07-29 19:58:00,659.86,0,
2016-07-29 19:59:00,660.0,0,
2016-07-29 20:00:00,659.8,0,
2016-07-29 20:01:00,660.0,0,
2016-07-29 20:02:00,659.9,0,
2016-07-29 20:03:00,659.9,0,
2016-07-29 20:04:00,659.9,0,
2016-07-29 20:05:00,659.8,0,
2016-07-29 20:06:00,659.9,0,
2016-07-29 20:07:00,659.9,0,
2016-07-29 20:08:00,659.9,0,
2016-07-29 20:09:00,659.9,0,
2016-07-29 20:10:00,659.8,0,
2016-07-29 20:11:00,659.8,0,
2016-07-29 20:12:00,659.8,0,
2016-07-29 20:13:00,659.8,0,
2016-07-29 20:14:00,659.8,0,
2016-07-29 20:15:00,659.89,0,
2016-07-29 20:16:00,659.8,0,
2016-07-29 20:17:00,659.89,0,
2016-07-29 20:18:00,659.8,0,
2016-07-29 20:19:00,659.8,0,
2016-07-29 20:20:00,659.8,0,
2016-07-29 20:21:00,659.9,0,
2016-07-29 20:22:00,659.8,0,
2016-07-29 20:23:00,659.8,0,
2016-07-29 20:24:00,659.3,0,
2016-07-29 20:25:00,659.3,0,
2016-07-29 20:26:00,659.8,0,
2016-07-29 20:27:00,659.88,0,
2016-07-29 20:28:00,659.87,0,
2016-07-29 20:29:00,659.3,0,
2016-07-29 20:30:00,659.3,0,
2016-07-29 20:31:00,659.3,0,
2016-07-29 20:32:00,659.31,0,
2016-07-29 20:33:00,659.3,0,
2016-07-29 20:34:00,659.3,0,
2016-07-29 20:35:00,659.3,0,
2016-07-29 20:36:00,659.31,0,
2016-07-29 20:37:00,659.31,0,
2016-07-29 20:38:00,659.31,0,
2016-07-29 20:39:00,659.3,0,
2016-07-29 20:40:00,659.0,0,
2016-07-29 20:41:00,659.01,0,
2016-07-29 20:42:00,659.88,0,
2016-07-29 20:43:00,659.88,0,
2016-07-29 20:44:00,659.0,0,
2016-07-29 20:45:00,659.02,0,
